"","MLocID","StationDes","datetime","temp","grade_temp","ph","grade_ph","cond","grade_cond","do","grade_do","do_sat","grade_do_sat","data_source","Lat_DD","Long_DD","LLID","RiverMile","Spawn_dates","SpawnStart","SpawnEnd","crit_Instant","in_spawn","DO_lim","DO_status","Site"
"667","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 13:46:00,NA,NA,NA,NA,NA,NA,14.53,NA,145.3,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"668","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:01:00,NA,NA,NA,NA,NA,NA,14.54,NA,147.61421319797,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"669","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:01:00,NA,NA,NA,NA,NA,NA,14.54,NA,147.61421319797,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"670","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:01:00,NA,NA,NA,NA,NA,NA,14.54,NA,147.61421319797,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"671","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:16:00,NA,NA,NA,NA,NA,NA,14.74,NA,149.644670050761,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"672","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:16:00,NA,NA,NA,NA,NA,NA,14.74,NA,149.644670050761,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"673","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:16:00,NA,NA,NA,NA,NA,NA,14.74,NA,149.644670050761,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"674","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:31:00,NA,NA,NA,NA,NA,NA,14.55,NA,145.5,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"675","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:31:00,NA,NA,NA,NA,NA,NA,14.55,NA,145.5,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"676","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:31:00,NA,NA,NA,NA,NA,NA,14.55,NA,145.5,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"677","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:46:00,NA,NA,NA,NA,NA,NA,14.4,NA,144,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"678","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:46:00,NA,NA,NA,NA,NA,NA,14.4,NA,144,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"679","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 14:46:00,NA,NA,NA,NA,NA,NA,14.4,NA,144,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"680","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:01:00,NA,NA,NA,NA,NA,NA,14.36,NA,143.6,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"681","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:01:00,NA,NA,NA,NA,NA,NA,14.36,NA,143.6,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"682","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:01:00,NA,NA,NA,NA,NA,NA,14.36,NA,143.6,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"683","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:16:00,NA,NA,NA,NA,NA,NA,14.46,NA,144.6,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"684","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:16:00,NA,NA,NA,NA,NA,NA,14.46,NA,144.6,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"685","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:16:00,NA,NA,NA,NA,NA,NA,14.46,NA,144.6,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"686","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:31:00,NA,NA,NA,NA,NA,NA,14.49,NA,144.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"687","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:31:00,NA,NA,NA,NA,NA,NA,14.49,NA,144.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"688","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:31:00,NA,NA,NA,NA,NA,NA,14.49,NA,144.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"689","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:46:00,NA,NA,NA,NA,NA,NA,14.39,NA,143.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"690","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:46:00,NA,NA,NA,NA,NA,NA,14.39,NA,143.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"691","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 15:46:00,NA,NA,NA,NA,NA,NA,14.39,NA,143.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"692","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:01:00,NA,NA,NA,NA,NA,NA,14.45,NA,144.5,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"693","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:01:00,NA,NA,NA,NA,NA,NA,14.45,NA,144.5,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"694","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:01:00,NA,NA,NA,NA,NA,NA,14.45,NA,144.5,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"695","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:16:00,NA,NA,NA,NA,NA,NA,14.57,NA,145.7,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"696","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:16:00,NA,NA,NA,NA,NA,NA,14.57,NA,145.7,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"697","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:16:00,NA,NA,NA,NA,NA,NA,14.57,NA,145.7,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"698","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:31:00,NA,NA,NA,NA,NA,NA,14.59,NA,145.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"699","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:31:00,NA,NA,NA,NA,NA,NA,14.59,NA,145.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"700","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:31:00,NA,NA,NA,NA,NA,NA,14.59,NA,145.9,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"701","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:46:00,NA,NA,NA,NA,NA,NA,14.6,NA,146,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"702","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:46:00,NA,NA,NA,NA,NA,NA,14.6,NA,146,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"703","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 16:46:00,NA,NA,NA,NA,NA,NA,14.6,NA,146,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"704","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:01:00,NA,NA,NA,NA,NA,NA,14.92,NA,151.472081218274,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"705","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:01:00,NA,NA,NA,NA,NA,NA,14.92,NA,151.472081218274,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"706","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:01:00,NA,NA,NA,NA,NA,NA,14.92,NA,151.472081218274,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"707","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:16:00,NA,NA,NA,NA,NA,NA,14.84,NA,150.659898477157,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"708","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:16:00,NA,NA,NA,NA,NA,NA,14.84,NA,150.659898477157,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"709","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:16:00,NA,NA,NA,NA,NA,NA,14.84,NA,150.659898477157,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"710","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:31:00,NA,NA,NA,NA,NA,NA,14.93,NA,151.573604060914,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"711","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:31:00,NA,NA,NA,NA,NA,NA,14.93,NA,151.573604060914,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"712","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:31:00,NA,NA,NA,NA,NA,NA,14.93,NA,151.573604060914,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"713","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:46:00,NA,NA,NA,NA,NA,NA,14.87,NA,150.964467005076,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"714","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:46:00,NA,NA,NA,NA,NA,NA,14.87,NA,150.964467005076,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"715","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 17:46:00,NA,NA,NA,NA,NA,NA,14.87,NA,150.964467005076,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"716","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:01:00,NA,NA,NA,NA,NA,NA,14.84,NA,150.659898477157,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"717","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:01:00,NA,NA,NA,NA,NA,NA,14.84,NA,150.659898477157,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"718","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:01:00,NA,NA,NA,NA,NA,NA,14.84,NA,150.659898477157,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"719","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:16:00,NA,NA,NA,NA,NA,NA,14.76,NA,149.847715736041,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"720","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:16:00,NA,NA,NA,NA,NA,NA,14.76,NA,149.847715736041,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"721","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:16:00,NA,NA,NA,NA,NA,NA,14.76,NA,149.847715736041,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"722","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:31:00,NA,NA,NA,NA,NA,NA,14.52,NA,147.41116751269,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"723","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:31:00,NA,NA,NA,NA,NA,NA,14.52,NA,147.41116751269,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"724","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:31:00,NA,NA,NA,NA,NA,NA,14.52,NA,147.41116751269,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"725","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:46:00,NA,NA,NA,NA,NA,NA,14.65,NA,148.730964467005,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"726","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:46:00,NA,NA,NA,NA,NA,NA,14.65,NA,148.730964467005,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"727","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 18:46:00,NA,NA,NA,NA,NA,NA,14.65,NA,148.730964467005,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"728","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:01:00,NA,NA,NA,NA,NA,NA,14.66,NA,148.832487309645,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"729","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:01:00,NA,NA,NA,NA,NA,NA,14.66,NA,148.832487309645,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"730","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:01:00,NA,NA,NA,NA,NA,NA,14.66,NA,148.832487309645,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"731","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:16:00,NA,NA,NA,NA,NA,NA,14.54,NA,147.61421319797,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"732","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:16:00,NA,NA,NA,NA,NA,NA,14.54,NA,147.61421319797,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"733","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:16:00,NA,NA,NA,NA,NA,NA,14.54,NA,147.61421319797,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"734","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:31:00,NA,NA,NA,NA,NA,NA,14.47,NA,146.903553299492,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"735","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:31:00,NA,NA,NA,NA,NA,NA,14.47,NA,146.903553299492,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"736","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:31:00,NA,NA,NA,NA,NA,NA,14.47,NA,146.903553299492,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"737","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:46:00,NA,NA,NA,NA,NA,NA,14.57,NA,147.918781725888,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"738","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:46:00,NA,NA,NA,NA,NA,NA,14.57,NA,147.918781725888,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"739","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 19:46:00,NA,NA,NA,NA,NA,NA,14.57,NA,147.918781725888,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"740","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 20:01:00,NA,NA,NA,NA,NA,NA,14.7,NA,149.238578680203,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"741","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 20:01:00,NA,NA,NA,NA,NA,NA,14.7,NA,149.238578680203,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"742","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 20:01:00,NA,NA,NA,NA,NA,NA,14.7,NA,149.238578680203,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"743","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 20:16:00,NA,NA,NA,NA,NA,NA,15.02,NA,152.48730964467,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
"744","13430-ORDEQ","Hoquarten Slough at Hwy 101 (Tillamook)",2012-05-17 20:16:00,NA,NA,NA,NA,NA,NA,15.02,NA,152.48730964467,NA,"LASAR",45.45912869,-123.8444452,1238665454635,2.00919637,"X (No Spawning)",NA,NA,8,0,8,"1","13430-ORDEQ Hoquarten Slough at Hwy 101 (Tillamook)"
